position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
lb,Stanley Lykes,"Scooba, Mississippi",Northeast Mississippi C.C.,78,205,,3,,,UAB,2006
qb,Terry Mayo,"Reedley, California",Reedley C.C.,78,240,,3,,,UCF,2006
ol,Victory Haines,"Ephraim, Utah",Snow College,78,285,,3,,,Nebraska,2006
db,Justin Sanders,"Booneville, Mississippi",Northeast Mississippi C.C.,78,195,,3,,,Illinois,2006
rb,Dantrell Savage,"Perkinston, Mississippi",Gulf Coast C.C.,65,195,,4,,,Oklahoma State,2006
dt,Willie Williams,"Milledgeville, Georgia",Georgia Military College,78,325,,3,,,Louisville,2006
lb,Joey La Rocque,"Valencia, California",College of the Canyons,78,230,,4,,,Oregon State,2006
lb,Antonio Steele,"Long Beach, California",Long Beach C.C.,78,215,,3,,,Illinois,2006
te,Gerald Washington,"Rancho Cucamonga, California",Chaffey C.C.,78,253,,3,,,USC,2006
dt,Sean Merrill,"D'Iberville, Mississippi",Gulf Coast C.C.,78,285,,3,,,Southern Miss,2006
wr,Devin Thomas,"Coffeyville, Kansas",Coffeyville C.C.,78,215,,4,,,Michigan State,2006
ath,Ronnie Tyler,"Wagener, South Carolina",Wagener-Salley,65,168,,3,,,Maryland,2006
ol,Rameses Arceo,"Norwalk, California",Cerritos C.C.,78,310,,3,,,Kansas,2006
db,Brandon Stiggers,"Compton, California",Compton C.C.,78,190,,3,,,Baylor,2006
ol,Randall Hunt,"Wayne, Pennsylvania",Valley Forge Military Academy,78,286,,3,,,Illinois,2006
ath,Anthony Johnson,"Chatham, Virginia",Hargrave Military Academy,65,195,,3,,,Mississippi State,2006
wr,Jacoby Ford,"Fork Union, Virginia",Fork Union Military Academy,65,175,,4,,,Clemson,2006
te,T.C. Drake,"Chatham, Virginia",Hargrave Military Academy,78,225,,3,,,Kentucky,2006
ol,Andrew Farr,"Chatham, Virginia",Hargrave Military Academy,78,295,,3,,,East Carolina,2006
rb,Corey Goodson,"Chatham, Virginia",Hargrave Military Academy,78,210,,3,,,Kentucky,2006
te,Cody Slate,"Chatham, Virginia",Hargrave Military Academy,78,225,,3,,,Marshall,2006
rb,Morgan Green,"Chatham, Virginia",Hargrave Military Academy,78,210,,4,,,Maryland,2006
db,Devin Radford,"Fayetteville, North Carolina",E. E. Smith,65,174,,3,,,Virginia Tech,2006
qb,Omar Haugabook,"Dodge City, Kansas",Dodge City C.C.,78,225,,3,,,Troy,2006
db,Chris Baloney,"Visalia, California",College of the Sequoias,78,185,,3,,,Arizona State,2006
te,Marc Jones,"Kilgore, Texas",Kilgore J.C.,78,240,,3,,,Kansas,2006
wr,Finas Rabb,"Santa Ana, California",Santa Ana C.C.,78,205,,3,,,Washington State,2006
